Record ID,Company name,Company owner,Create Date,Phone Number,Last Activity Date,City,Country/Region,Industry,State/Region,Website URL
19699723659,Avanti Pizza & Pasta,Sean MacCourtney,2024-03-26 10:48,(425) 742-7575,2025-09-08 12:32,Lynnwood,United States,Restaurants,WA,https://www.avantipizzalynnwood.com/
17631065381,Renegade Burrito - Westminster,Sean MacCourtney,2023-10-10 11:56,,2025-05-01 11:08,Westminster,United States,,CO,renegadeburrito.com
18064644478,White Maize,Josh Funes,2023-11-13 15:51,(347) 946-2493,2025-03-03 06:22,Brooklyn,United States,Luxury Goods & Jewelry,NY,whitemaizebk.com
19037730174,Twisted Sisters Pizza,Josh Funes,2024-02-09 14:30,12482706278,2025-08-27 10:17,Lake,,,MI,twistedsisterspizza.com
19486753091,The Smoked Taco | 7,Mckay May,2024-03-12 10:22,,2025-08-27 10:24,American Fork,,Restaurants,UT,www.thesmokedtaco.com
20530718325,"Romeo's Pizza. (Hartville, Westlake, Elyria)",Dallas Williams,2024-04-29 08:41,,2025-09-03 15:24,Elyria,United States,Restaurants,OH,romeospizza.com
19192267836,Good Eats and Sips,Mckay May,2024-02-22 12:04,(315)291-7477,2025-09-02 08:51,Skaneateles,United States,,NY,goodskan.com
18684466022,Coastal Cafe and Creamery,Dallas Williams,2024-01-11 09:27,(864) 349-1935,2025-06-26 16:20,Piedmont,United States,Restaurants,SC,coastalcafeandcreamery.com
19388519289,Bruchi's Cheesesteaks and Subs,Kassidy Farrer,2024-03-05 16:23,(360)571-5383,2025-08-28 13:36,Vancouver,United States,Restaurants,WA,bruchischeesesteaks.com
17595847186,CUMBERLAND BISCUIT CO.,Kassidy Farrer,2023-10-06 09:27,(931) 474-8670,2025-08-15 13:04,McMinnville,United States,Restaurants,TN,cumberlandbiscuitcompany.com
18999945368,Jeovanis Pizzeria,Chris Hubbard,2024-02-06 17:23,(240) 769-0021,2025-06-27 13:40,Boonsboro,,,MD,jeovanispizzeria.com
19282959033,Newby's Pizza,Sean MacCourtney,2024-02-28 19:41,16185346030,2025-09-05 10:42,Carbondale,,,IL,newbyspizza.com
17839272612,Esposito's Pizza Bar Restaurant,Chris Hubbard,2023-10-27 11:59,(954) 916-5667,2025-08-15 09:11,Davie,United States,Restaurants,FL,espositospizzaonline.com
17495415076,Odd Moe's (West Salem),Sean MacCourtney,2023-09-27 10:01,(503) 779-2777,2025-08-27 10:06,Salem,United States,Restaurants,OR,https://www.oddmoes.com/west-salem/
18855890454,Finley's Tap House,Mckay May,2024-01-26 14:21,(217) 572-1996,2025-08-27 12:09,Springfield,United States,,IL,finleystaphouse.com
20197046310,Guido's Premium Pizza Auburn Hills,Sean MacCourtney,2024-04-10 15:54,(248) 370-7700,2025-08-29 10:16,Auburn Hills,United States,Restaurants,MI,guidospizzaauburnhills.com
22188962964,Cal's Corner,Chris Hubbard,2024-08-01 16:12,(310) 901-9313,2025-08-22 16:00,Chicago,United States,Restaurants,IL,https://www.cals-corner.com/
21425168392,Pizza Garden (Lompac),Sean MacCourtney,2024-06-13 15:15,805-736-9999,2025-05-09 18:05,Lompoc,United States,,CA,lompocpizzagarden.com
21819659904,Mountain Mike's Pizza | Dalvir Singh,Chris Hubbard,2024-07-09 09:39,(650) 270-7356,2025-09-08 09:14,Fresno,United States,Restaurants,CA,https://www.mountainmikespizza.com/locations/stockton-wilson/
22537244252,Pasco's Pizza,Chris Hubbard,2024-08-21 14:19,(951) 581-5900,2025-09-08 09:11,Hesperia,United States,Restaurants,CA,http://pascospizza.com/
22872757341,Stone Pizza,Chris Hubbard,2024-09-09 15:15,(902) 329-2893,2025-09-08 09:13,The Bronx,Canada,Consumer Goods,NY,http://Www.stonepizza.ca
20844832893,Southside Pizza/ Slicks Burger,Mckay May,2024-05-16 07:51,(423) 498-2193,2025-08-27 10:13,Chattanooga,United States,Restaurants,TN,southsidepizzatn.com
21375671582,Fat Boyz BBQ,Sean MacCourtney,2024-06-11 10:20,19546828233,2025-08-27 10:19,Fort Lauderdale,United States,Restaurants,FL,fatboyzbarbecue.com
22674937472,Rosie D’s Pizza,Chris Hubbard,2024-08-29 09:19,(313) 291-2000,2025-08-27 10:21,Dearborn Heights,,,MI,http://myrosieds.com
21646457392,Benny's Pizza,Chris Hubbard,2024-06-28 10:14,(540) 855-4488,2025-09-08 09:13,Marysville,United States,Restaurants,OH,bennysva.com
20928922721,Nothin' But Pho,,2024-05-21 09:48,(972) 645-5435,2024-05-23 15:30,Dallas,United States,,TX,https://www.nothinbutpho.com/
21441311004,Five Star Pizza (Tampa),Sean MacCourtney,2024-06-14 13:20,(813) 899-9700,2025-09-02 08:03,Temple Terrace,,,FL,https://www.fivestarpizza.com/
21546658394,Frank's Pizza,Dallas Williams,2024-06-21 22:18,(201) 651-0900,2025-07-17 07:38,Oakland,United States,,NJ,frankspizzaoakland.com
21733121346,Gumby's Pizza (Aggieland),Chris Hubbard,2024-07-03 13:35,(979) 764-8629,2025-07-17 08:32,College Station,United States,Restaurants,TX,https://gumbyspizzaaggieland.com/
21838396042,Mignano's Pizza,Chris Hubbard,2024-07-10 13:54,(717) 417-6762,2025-08-18 09:00,Felton,,,PA,https://www.mignanospizzapastasubs.com/?utm_source=gbp
21978647334,Hawks Pizza & Drive-Thru,Mckay May,2023-07-05 16:17,(419) 599-1946,2025-08-27 10:22,Napoleon,United States,Restaurants,OH,http://hawkspizza.com
22063776570,Wingnutz Buffalo,Dallas Williams,2024-07-25 08:32,(716) 334-2599,2025-09-08 16:14,Buffalo,United States,Consumer Goods,NY,https://wingnutzbuffalo.com/
22660672652,Little Greek Fresh Grill- Carrollwood,,2024-08-28 13:42, +1 813-374-8822,2025-02-10 16:59,Tampa,US,Restaurants,FL,https://littlegreekfreshgrill.com/store/carrollwood/
22555292489,Pecina's Mexican Cafe,Chris Hubbard,2024-08-22 14:56,(405) 542-6492,2025-08-27 10:12,Hinton,United States,,OK,http://pecinas.com
21634309032,Genoa Pizza & Bar,Mark Kim,2024-06-27 13:40,,2025-09-02 15:46,Pittsburgh,,,PA,https://genoapizza.com/
21117023111,“Your” Pizza Shop,Sean MacCourtney,2024-05-29 19:17,(727) 581-1101,2025-09-02 19:51,Largo,United States,Restaurants,FL,yourpizzashoplargo.com
21396281466,Five Star Pizza UNF,Sean MacCourtney,2024-06-12 08:37,(904) 512-6000,2025-07-03 11:16,Jacksonville,United States,Restaurants,FL,https://fivestarpizza.com/
21686889865,Toppled Turtle Brewing Company and Brick Oven Pizza Kitchen,,2024-07-01 08:08,(806) 421-6863,2025-08-27 10:06,Dumas,United States,Food & Beverages,TX,https://dumasbrewery.com/
21804387733,Romeo's Pizza (McPage and Romeo's Holdings),Dallas Williams,2024-07-08 12:44,(330)720-5311,2025-08-12 14:32,Indiana,,,PA,http://locations.romeospizza.com
21804975516,Angela's Pizza Kitchen,Vanessa Wright,2024-07-08 14:01, +1(561)955-8880,2025-08-29 10:22,Boca Raton,United States,Restaurants,Florida,angelaspizzakitchen.com
21441310769,Five Star Pizza (St. Augestine),Sean MacCourtney,2024-06-14 13:16,,2025-05-05 15:50,St. Augustine,,,FL,https://www.fivestarpizza.com/
21441310515,Fiver Star Pizza Citra,Sean MacCourtney,2024-06-14 13:12,352-595-3234,2025-04-22 09:05,Jacksonville,,,FL,https://www.fivestarpizza.com/
22433287452,Whiffle Boys Pizza (Anna),Chris Hubbard,2024-08-15 16:06,(618) 833-6383,2025-08-25 09:46,Anna,United States,Restaurants,IL,http://www.whiffleboyspizza.com
21799616868,Astorga's Mexican Restaurant,,2024-07-08 10:27,(760)872-3849,2025-08-27 10:07,Bishop,,,CA,http://astorgasmexicanrestaurant.com
22641478583,BÖRO KABOB,Chris Hubbard,2024-08-27 11:30,(443) 539-7576,2025-08-27 14:30,Columbia,United States,Restaurants,MD,https://www.borokabob.com/
21311930226,Happy Joe's Pizza (Urbandale),Chris Hubbard,2024-06-07 15:48,(515) 270-0695,2025-09-08 11:00,Urbandale,United States,Restaurants,IA,https://happyjoes.com/locations/iowa/urbandale-urbandale-ia-2/
22537100310,Joe's New York Pizza,Chris Hubbard,2024-08-21 13:35,(864) 506-6505,2025-07-16 11:16,Clemson,United States,Restaurants,SC,https://www.joesnypizzaupstate.com/
21107873632,Fat Daddios Pizza,Sean MacCourtney,2024-05-29 07:13,9419573919,2025-03-04 11:25,Sarasota,,,FL,http://fatdaddiospizza.com
21910478772,Five Star Pizza Ocala (NE),Sean MacCourtney,2024-07-15 11:43,,2025-05-07 14:08,Ocala,United States,Food & Beverages,FL,fivestarpizza.com
21728684396,Black Jack Pizza Broomfield,Mckay May,2024-07-03 08:36,(303)469-5221,2025-08-27 10:14,Broomfield,,,CO,http://blackjackpizza.com
20825171979,Mad Jack's Fresh Fish,Sean MacCourtney,2024-05-15 09:57,(913) 371-3384,2025-08-27 10:21,Kansas City,United States,Retail,KS,madjacksfreshfish.com
22293617283,Lemon Zest Cafe - Sierra Madre,Dallas Williams,2024-08-07 17:06,4437993711,2025-08-28 11:27,Sierra Madre,,,CA,https://lemonzest.cafe/
22855804442,Clinton Hometown Pizza,Dallas Williams,2024-07-08 14:01,(517) 456-7477,2025-08-27 10:13,Clinton,United States,Restaurants,MI,http://clintonhometownpizza.com
22065666657,Fornello Pizzeria,Chris Hubbard,2024-07-25 10:19,(412) 679-3737,2025-06-20 13:40,Pittsburgh,United States,Restaurants,PA,https://www.fornellopizzeria.com/
22263942744,Blackjack Pizza & Salads (Campbell),Mckay May,2024-08-06 07:54,(520) 325-2121,2025-08-15 15:21,Tucson,United States,Restaurants,AZ,http://blackjackpizza.com
21623227787,Pizza Pie on the Fly,Mckay May,2024-06-26 23:58,5098766696,2025-08-28 07:45,Waterford City,,,ND,http://www.ppotf.com
22428616070,Pizza Market Woburn,Chris Hubbard,2024-05-22 22:32,(781) 367-4810,2025-08-27 10:25,Woburn,United States,Restaurants,MA,http://www.pizzamarketofwoburn.com
22514154156,Sage & Barrel Craft Eatery,Mckay May,2024-08-20 16:03,(480) 597-9096,2025-08-27 10:12,Queen Creek,United States,Restaurants,AZ,https://www.sagebarrel.com/
22954500458,Union Pier Social & Casey's,Chris Hubbard,2024-09-11 15:08,(517) 250-9035,2025-09-08 09:13,Union Pier,,,MI,https://www.unionpiersocial.com/  https://www.caseysnewbuffalo.com/
21694433612,Romeo's Pizza (Bainbridge),Dallas Williams,2024-07-01 16:18,,2025-07-16 08:49,Chagrin Falls,,,OH,https://romeospizza.com/
22640070160,Arlington Cafe,,2024-08-27 10:51,(508) 369-7101,2025-07-07 11:18,Arlington,,,MA,http://www.eatarlingtoncafe.com/contact.html
21646991141,Gino's Pizza (SLO/Pismo Beach),Kassidy Farrer,2024-06-28 10:08,805-556-0939,2025-08-27 10:23,Pismo Beach,,,CA,http://ginospizzaslo.com
21910521496,Five Star Pizza Ocala (SE),Sean MacCourtney,2024-07-15 11:54,,2025-05-12 16:20,Ocala,United States,Food & Beverages,FL,fivestarpizza.com
22014582343,Anthony's Pizza (Inwood),Chris Hubbard,2024-07-22 15:28,(304) 886-9907,2025-09-08 09:16,Inwood,United States,Restaurants,WV,https://anthonysinwood.com/
21925337778,"Blackjack Pizza (Longmont, Loveland, Ft. Collins)",Mckay May,2024-07-16 09:22,(720) 308-7227,2025-08-08 07:41,Longmont,,,CO,http://blackjackpizza.com/blackjack-locations
21527798083,Five Star Pizza (Gainesville),Sean MacCourtney,2024-06-20 14:54,,2025-05-01 11:21,Gainesville,,,FL,http://fivestarpizza.net
22746752933,Sun Pizza on Blue Hill Ave,Chris Hubbard,2024-09-04 07:56,(857) 444-7600,2025-09-08 13:38,Boston,United States,Restaurants,MA,www.sunpizzama.com
20960045605,Enchanted Forest,Sean MacCourtney,2024-05-22 22:08,(530)303-3078,2025-08-27 10:23,Placerville,United States,Restaurants,CA,enchantedforestdining.com
22751680364,Fontas pizzas,Dallas Williams,2024-09-04 14:58,(970) 270-1950,2025-08-28 08:55,Greeley,United States,Restaurants,CO,http://Fontaspizza.com
21396281888,Mama Mimi's Pizza,Sean MacCourtney,2024-06-12 08:42,6145805194,2025-09-05 10:42,Columbus,United States,Restaurants,OH,mamamimis.com
22430143874,Cottage Inn Pizza (Grand Rapids),Chris Hubbard,2024-08-15 14:24,(616) 410-7111,2025-07-16 12:00,Grand Rapids,United States,Restaurants,MI,https://order.cottageinn.com/?uniqueStoreIdentifier=GREAST&y_source=1_MTAzNTcwODA2NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D#/
22033084474,Zazzo's Pizza,Chris Hubbard,2024-07-23 15:22,(630) 655-4788,2025-08-27 10:09,Darien,United States,Restaurants,IL,http://zazzospizza.com
22062959733,Martel's Pizza,Chris Hubbard,2024-07-25 08:23,(618) 559-9432,2025-09-08 09:12,Murphysboro,United States,Restaurants,IL,http://martelspizza.com
22190079270,Round Table Pizza | Paul Tran,,2024-08-01 16:24,(281) 762-2206,2025-07-29 11:07,Richmond,United States,Restaurants,TX,https://www.roundtablepizza.com/location/1269/
22793055762,Taquito Lindo,Chris Hubbard,2024-09-06 14:41,(716) 775-9035,2025-08-27 10:21,Buffalo,United States,Restaurants,NY,https://www.taquitolindousa.com/
22329242724,Dad's Sandwiches,,2024-08-09 11:54,(916) 448-3237,2025-08-27 10:06,Sacramento,United States,Restaurants,CA,http://www.dadssandwiches.com
22513241713,Zaronis,Chris Hubbard,2024-07-08 14:01,(920) 651-1919,2025-08-27 10:20,Oshkosh,United States,Restaurants,WI,https://zaronis.com/
21758786168,My Salad,Chris Hubbard,2024-07-05 09:16,(973) 832-7988,2025-06-19 09:04,Lyndhurst,United States,Restaurants,NJ,https://www.ordermysalad.com/
22507846915,Pizza Mia!,Chris Hubbard,2024-08-20 10:10,(814) 355-3738,2025-08-12 09:45,Bellefonte,United States,Restaurants,PA,http://bellefontepizzamia.com
21510534789,Baldino's Giant Jersey Subs (Macon),,2024-06-19 18:10,(478) 259-1575,2025-08-27 10:13,Macon,United States,Restaurants,GA,https://baldinos.us/locations/
20898427652,Flippin' Pizza (Vista),Kassidy Farrer,2024-05-19 21:01,,2025-08-15 11:39,Escondido,,,CA,https://flippinpizza.com/
22190350340,Kravitz Deli,Vanessa Wright,2024-08-01 16:23,(330)759-7889,2025-09-03 09:52,Youngstown,United States,Restaurants,OH,http://kravitzdeli.com
21713373335,My Fish Stop,,2024-07-02 14:57,(747) 205-2024,2025-08-27 10:04,North Hollywood,United States,Restaurants,CA,https://myfishstopnoho.com/
22529859906,Spankey's Una Pizza,Mckay May,2024-08-21 08:32,(812) 303-2810,2025-08-27 10:02,Evansville,United States,Restaurants,IN,http://www.spankeysunapizza.com
21925390457,Acropolis Greek Taverna,Chris Hubbard,2024-07-16 09:26,(813) 768-4202,2025-09-08 11:14,Riverview,United States,Restaurants,FL,http://acropolistaverna.com
22045667752,Public House Kitchen & Brewery,Chris Hubbard,2024-07-24 10:28,(571) 292-1427,2025-08-27 10:09,Manassas,,,VA,http://phbrewpub.com
22702037388,Gumby's Pizza (Iowa City),Chris Hubbard,2024-08-30 16:12,(319) 354-8629,2025-07-15 11:21,Iowa City,United States,Restaurants,IA,https://www.gumbyspizza.com/
21355095400,Chloe Mpls,Dallas Williams,2024-06-10 08:48,,2025-04-14 14:14,Minneapolis,United States,Restaurants,MN,chloebyvincent.com
21622146163,Five Star Pizza (Mandarin),Sean MacCourtney,2024-06-26 23:29,9046692560,2025-08-29 15:19,Jacksonville,,,FL,https://www.fivestarpizza.com/
21805041178,Russo's New York Pizzeria  | Broken Arrow,Tyler Price,2024-07-08 14:01,9189946776,2025-09-08 08:14,Broken Arrow,United States,Restaurants,OK,https://order.toasttab.com/online/russos-broken-arrow-775-west-tucson-street
21804850204,Fazerrati's Pizza,Mckay May,2024-07-08 14:01,(707) 681-0972,2025-09-02 10:16,Napa,United States,Restaurants,CA,fazerratispizza.com
22693338391,Tosco Pizza & Family Restaurant,Chris Hubbard,2024-07-08 14:01,(610) 539-6800,2025-09-09 08:23,Eagleville,United States,Restaurants,PA,https://toscopizza.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB
21805032221,Fratelli's Kitchen & Bar | Maria Cannizzo,Tyler Price,2024-07-08 14:01, +1(616)454-9370,2025-09-04 16:13,Grand Rapids,United States,Restaurants,Michigan,fratellisgr.com
20852285783,Cottage Inn Pizza & Pub (Davison),Chris Hubbard,2024-05-16 14:25,(810) 214-0100,2025-07-17 08:46,Davison,United States,Restaurants,MI,https://order.cottageinn.com/?uniqueStoreIdentifier=DAVISON&y_source=1_MjQ4NjU0MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#/
21944310338,Wildfire348,Chris Hubbard,2024-07-17 09:25,(765) 577-1675,2025-09-04 11:11,Crawfordsville,,,IN,https://wildfire348.com/
21383475264,Brooklyn Pizza & Pasta,Sean MacCourtney,2024-06-11 16:10,(406) 422-0801,2025-08-27 14:30,Helena,United States,Restaurants,MT,brooklynpizzahelena.com
21362251932,The Great Greek Mediterranean Grill (Maple Grove),Kassidy Farrer,2024-06-10 16:09,(763) 951-3902,2025-09-09 08:40,Maple Grove,United States,Restaurants,MN,https://www.thegreatgreekgrill.com/maple-grove-mn
21910521134,Five Star Pizza Ocala (SW),Sean MacCourtney,2024-07-15 11:49,,2025-05-07 14:07,Ocala,,,FL,https://www.fivestarpizza.com/
22125107475,Piesanos,,2024-07-29 09:54,(802) 862-1234,2025-08-27 10:06,Burlington,United States,Restaurants,VA,http://www.JuniorsDowntown.com
20741665681,Philomena Pizza,Chris Hubbard,2024-05-10 08:33,,2025-06-03 14:10,Oakland,United States,Restaurants,CA,philomenapizza.com
22896855838,Five Star Belleview,Sean MacCourtney,2024-09-10 11:54,(352) 480-5008,2025-06-16 10:35,Belleview,United States,Food & Beverages,FL,https://www.fivestarpizza.com/index.htm
20911663542,Buttermilk Sky Pie- Arlington,Sean MacCourtney,2024-05-20 14:08,(817) 617-2046,2025-09-02 13:54,Arlington,,,TX,https://buttermilkskypie.com/locations/arlington/
21948853670,Famous Pizza Of West Warwick,Vanessa Wright,2024-07-17 14:32,781-706-2468,2025-09-09 08:38,West Warwick,United States,Restaurants,RI,https://thefamouspizza.com/
22792342372,Bono's Italian Restaurant,Chris Hubbard,2024-09-05 16:44,(303) 278-1068,2025-08-27 10:17,Golden,United States,Restaurants,CO,http://bonositalianrestaurant.com
22270556303,Peppino's Pizzeria & Sports Grille of Jenison,Chris Hubbard,2024-08-06 14:40,(510) 462-8379,2025-07-16 13:07,Byron Center,United States,Restaurants,MI,peppinospizza.com
22425988435,Jacobs Pizza & Italian Cuisine,Chris Hubbard,2024-08-15 08:25,(856) 224-5610,2025-08-27 10:02,Paulsboro,,,NJ,https://www.jacobspizzaitaliancuisine.com/
22642967372,Charlie's on Prior,Chris Hubbard,2024-07-08 14:01,(952) 226-5253,2025-06-26 14:16,Prior Lake,United States,Restaurants,MN,http://charliesonprior.com
20830503030,Slice Street Pizza,Sean MacCourtney,2024-05-15 13:32,7602747259,2025-09-05 10:42,Dripping Springs,United States,Restaurants,TX,slicestreetpizza.com
22639291015,Papas pizza,Chris Hubbard,2024-08-27 09:52,(828) 285-8700,2025-06-26 09:15,Asheville,United States,Restaurants,NC,http://www.papaspizzaasheville.com
21622146099,Five Star Pizza (Jacksonville),Sean MacCourtney,2024-06-26 23:25,,2025-08-25 08:39,Jacksonville,,,FL,http://www.fivestarpizza.com
22184682425,Romeo's Pizza (Lagrange and Lorain),Chris Hubbard,2024-08-01 08:58,(440) 387-1437,2025-07-15 11:37,Lorain,United States,Restaurants,OH,http://locations.romeospizza.com
22645370935,"The Great Greek Mediterranean Grill - Cedar Park, TX - Arbor Park Shopping Center",Mark Kim,2024-08-27 17:55,(512) 528-5600,2025-09-09 13:43,Henderson,United States,Restaurants,NV,https://www.thegreatgreekgrill.com/
22747921171,Funky Pelican/Crabby Joe's/RiverGrille on the Tomoka,Chris Hubbard,2024-07-08 14:01,(386) 439-0011,2025-09-08 13:58,Flagler Beach,United States,Restaurants,FL,http://funkypelican.com
22027948554,Monterey’s Pizza,Chris Hubbard,2024-07-23 09:53,(703) 683-9400,2025-09-05 15:00,Alexandria,United States,Restaurants,VA,https://montereyspizzadelivery.com/
22327208499,Pagliai’s Grinnell,Chris Hubbard,2024-08-09 10:40,(641) 236-5331,2025-08-25 09:44,Grinnell,United States,Restaurants,IA,https://pagliaisgrinnellia.com/
22697668379,Spasso,Chris Hubbard,2024-08-30 14:51,(952) 224-9555,2025-08-11 15:11,Minnetonka,United States,Consumer Goods,MN,http://www.spassomn.com/
28330875044,Charlies Pizza,Sean MacCourtney,2025-01-10 10:25,(732) 657-8663,2025-08-12 07:57,Manchester Township,United States,Restaurants,NJ,http://www.charliespizza.com
23112557213,Burrata Italian Kitchen,Chris Hubbard,2024-09-19 12:26,(330) 754-6100,2025-06-25 13:35,Canton,United States,,OH,http://go4burrata.com
23438670606,Stone Mountain Pizza Cafe,Mckay May,2024-09-30 10:56,(770) 413-6717,2025-08-27 10:04,Stone Mountain,United States,Consumer Services,GA,http://pizzacafe.com
23623846145,The Goose's Acre,,2024-07-08 14:01,(281) 466-1502,2025-02-11 14:54,The Woodlands,United States,,TX,http://goosesacre.com
26126167592,Pizza Baby!,Minwoo Ryum,2024-11-19 15:30,(702) 508-0228,2025-09-04 13:33,North Las Vegas,United States,Restaurants,NV,https://www.pizzababylv.com
23114255271,Pudgie's Pizza & Subs (Ithaca),Chris Hubbard,2024-09-18 16:06,(607) 272-7600,2025-08-27 10:10,Ithaca,United States,Restaurants,NY,http://ithacapudgies.com
23510969676,Romeo's Pizza (Sylvania),Chris Hubbard,2024-10-02 13:47,(419) 540-9555,2025-06-12 11:10,Sylvania,,,OH,https://locations.romeospizza.com/sylvania/
27806772600,Capos Pizzeria (Broadway),Vanessa Wright,2024-12-30 15:19,(210)362-1901,2025-08-28 14:28,San Antonio,United States,Restaurants,TX,https://www.capospizzerias.com/broadway
27985954310,Five Star Pizza(Bradenton),Sean MacCourtney,2025-01-04 09:11,(941) 251-4491,2025-08-27 13:43,Bradenton,,,FL,https://www.fivestarpizza.com/
23241360470,Biaggio Pizzeria & Restaurant,Chris Hubbard,2024-09-24 13:40,(610) 395-7006,2025-09-09 13:47,Allentown,United States,Restaurants,PA,http://biaggiopizza.com
28279767429,Grandma's Pancake House,Vanessa Wright,2025-01-08 15:19,2198019366,2025-09-09 11:03,Shelbyville,,,IN,https://order.toasttab.com/online/grandmas-pancake-house-restaurant?diningOption=takeout&rwg_token=ACgRB3fuGDoOIioFzXbprZyqfxTLoFTWyK2P6q-WMNeSQd8XGsMZEK2czsAUdNHv21_IorG3lsu8RggHCk9RFPHk8RtniUeYZw%3D%3D
26927657244,Five Star Pizza | Tallahassee,Sean MacCourtney,2024-12-11 14:10,(850) 361-3661,2025-08-27 10:16,Tallahassee,,,FL,https://www.fivestarpizza.com/
25804203024,Pizza Castle Restaurant,Sean MacCourtney,2024-11-14 08:41,(203) 755-3501,2025-08-11 09:58,Waterbury,United States,Restaurants,CT,https://pizzacastlect.com
26935609953,Extreme Pizza - San Francisco (Sunset & Oceanview),Dallas Williams,2024-12-12 12:06,(650) 992-9800,2025-09-08 10:04,San Francisco,,,CA,https://www.extremepizza.com/location/oceanview-california/
23459593812,Cocco's Pizza Folsom,Chris Hubbard,2024-09-30 15:43,(610) 461-1179,2025-07-16 10:30,Folsom,United States,Restaurants,PA,http://coccospizza.com
25457763649,Beneditti's / Top Crust,Tyler Beagley,2024-11-04 10:57,(561) 250-6523,2025-06-14 12:54,Jupiter,United States,Restaurants,FL,https://topcrustjupiter.com/
23310185795,Romeos Pizza Rootstown,,2024-09-25 16:10,(330) 578-9050,2025-08-27 10:09,Rootstown,,,OH,https://romeospizza.com/
26885640103,Bambino's Pizza & Subs (Airport Hwy),Mckay May,2024-12-10 09:08,(419) 385-3388,2025-08-27 10:24,Toledo,,,OH,https://www.orderbambinospizzasubsmenu.com
25473056635,Husson's Pizza (Nick's 4 Locs),Chris Hubbard,2024-11-04 13:45,(304) 757-6035,2025-06-03 13:08,Boston,United States,Restaurants,WV, https://www.hussonspizza.com/
26248112565,Major League Pizza,Kassidy Farrer,2024-11-22 15:56,(360) 770-9690,2025-08-28 15:38,Everett,United States,Restaurants,WA,http://majorleaguepizza.com/
23565010854,Bajio Mexican Grill,Chris Hubbard,2024-10-04 11:23,(801) 224-6668,2025-07-11 08:58,Provo,United States,Restaurants,Utah,http://bajiogrillutah.com
27716069447,Falbo Bros Pizzeria (Hartland),Kassidy Farrer,2024-12-27 13:05,(262) 367-2700,2025-09-04 15:10,Hartland,United States,Restaurants,WI,https://falbobrospizza.hungerrush.com/
25030104749,"Local Beer, Patio and Kitchen",Mark Kim,2024-10-22 15:01,(402)991-8852,2025-09-08 14:45,Omaha,United States,Restaurants,NE,http://localbeer.co
28272477550,Panzano Pizzeria,Sean MacCourtney,2025-01-09 11:47,(973) 703-3969,2025-08-29 10:27,Montclair,,,NJ,https://www.panzanopizzeriatrattoria.com/?utm_source=gbp
26137479849,Raya's Pizzeria,Sean MacCourtney,2024-11-19 13:39,(412) 320-3692,2025-08-28 18:00,Carnegie,United States,Restaurants,PA,http://Www.rayaspizzeria.com
28232243078,Harbor and Hops,Kassidy Farrer,2025-01-08 10:37,(812) 748-2622,2025-09-08 14:13,Jeffersonville,United States,Restaurants,IN,http://harborandhops.com
23215698831,Cruisers Huntington Beach,Chris Hubbard,2024-09-23 15:38,(657) 301-2200,2025-09-07 23:08,Huntington Beach,United States,Restaurants,CA,https://www.cruiserspizzabargrill.com
23256847459,Piezoni's Pizza (Warwick/Smithfield),Sean MacCourtney,2024-09-24 18:25,(401) 921-2323,2025-07-30 11:10,Warwick,United States,Restaurants,RI,http://piezonis.com/locations/warwick
28223912733,Tony's Pizza (Audubon),Chris Hubbard,2025-01-07 12:06,(610) 666-7943,2025-06-17 14:44,Norristown,United States,Restaurants,PA,http://tonyspizzaaudubon.com
23093447713,Lovey's Pizza & Grill,Mckay May,2024-09-17 16:00,(908) 418-6152,2025-09-02 10:22,Morris Plains,United States,Restaurants,NJ,https://www.loveyspizza.com/
23458654564,Pepz Pizza & Eatery | Placentia,Kassidy Farrer,2024-09-30 15:32,(714) 572-2100,2025-09-03 09:48,Placentia,United States,Restaurants,CA,http://pepzpizzas.com
26998240865,Falbo Bros. Pizzeria (Dubuque),Chris Hubbard,2024-12-12 14:27,(563) 451-0855,2025-09-05 17:10,Dubuque,United States,Restaurants,IA,https://falbobrospizza.hungerrush.com/order/menu/2#beverage
26190169449,Cottage Inn - Saline,Chris Hubbard,2024-11-22 08:32,(734) 429-4774,2025-06-26 13:40,Saline,,,MI,https://order.cottageinn.com/?uniqueStoreIdentifier=298&y_source=1_MTU1NDQzMjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#/
25084084295,Eli's Pizza and Pasta,Sean MacCourtney,2024-10-23 11:53,(908) 436-0436,2025-08-27 10:18,Elizabeth,,,NJ,http://www.elispizzapastamenu.com
28274314787,Nora's Grill,Chris Hubbard,2025-01-08 13:27,(410) 988-3350,2025-08-27 14:30,Sykesville,United States,,MD,NorasGrillAndBistro.com
25690616102,Deangelo's,Dallas Williams,2024-11-11 14:41,(812) 961-0008,2025-08-26 15:45,Bloomington,United States,Restaurants,IN,http://deangelosbloomington.com
23054970432,Square MFG Co.,Chris Hubbard,2024-07-08 14:01,(508) 545-3200,2025-08-29 10:12,Natick,United States,Consumer Goods,MA,http://squaremfg.co
26330942495,Station Pizza,Mckay May,2024-11-26 08:53,(215) 676-6969,2025-08-27 10:11,Philadelphia,United States,Restaurants,PA,https://www.stationpizzakrewstown.com
