Record ID,Company name,Company owner,Phone Number,City,Street Address,Street Address 2,Postal Code,Website URL,Place ID,Revenue Gate URL,Screenshot URL,Scan Status
18031572864,Crazy Pour,Kassidy Farrer,(630) 758-0099,Villa Park,105 E NORTH AVE,,60181,crazypour.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15351211597,Pizza Delizia,Mckay May,(716) 655-1900,Elma,2510 Bowen Rd.,,14059,https://pizzadeliziaitalianclassics.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
18454634921,Kosher Charlotte / HaPina,,(704) 944-6827,Charlotte,6619 Sardis Road,,28270,koshercharlotte.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15337758058,Mission Pizza Napoletana,,(336) 893-8217,Winston-Salem,707 N Trade St,,27101,https://www.missionpizzanapoletana.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
18124980235,Trevi Square Pizza,,(908) 755-1944,North Plainfield,1511 U.S. 22,,7069,trevipizzakitchen.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15351200863,HG Bucks Bagel,Kassidy Farrer,(215) 343-4550,Warrington,626 Easton Rd,,18976,hgcoalfiredpizza.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
16881225811,Holy Pie Pizzeria,Chelsea Watts (Deactivated User),,Garden City,1450 Dean Forest Rd,,31405,https://holypiepizzeria.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15354761298,Zesty Zzeeks Pizza & Wings,Evan Cucuk,,Tempe,1721 E Warner Rd,,85280,https://zzeeks.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
18125131577,Sonny’s Pizzeria,,(920) 743-2300,Sturgeon Bay,129 North Madison Avenue,,54235,sonnyspizzeria.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15034019690,Avellino’s Pizza & Catering,,(516) 307-1313,Garden City South,279 Nassau Blvd,,11530,https://www.avellinospizzamenu.com,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
18107542076,B'n Chingon Mexican Restaurant,,(630) 402-1530,Naperville,367 E Bailey Rd,,60565,www.bnchingonmex-restaurant.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
17922121292,Rosati's Pizza (Pewaukee),Chris Hubbard,(847) 634-0039,Pewaukee,690 Westfield Way Suite C,,53072,https://www.rosatispizza.com/location/pewaukee-wi/,ChIJ3WEzh9OFO4YRUHZRB8sL3Ng,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ3WEzh9OFO4YRUHZRB8sL3Ng,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ3WEzh9OFO4YRUHZRB8sL3Ng,success
15845142277,New York J&P Pizza | Spring Ridge,Chris Hubbard,+1 (301) 317-8444,Frederick,6103 Spring Ridge Pkwy,,21701,https://www.newyorkjandppizza.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
16263541525,Drew's on Halsted,,(773) 244-9191,Chicago,3201 N Halsted St,,60657,https://drewsonhalsted.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
10537620845,East of Chicago (Sugarcreek),Sean MacCourtney,(330) 852-0555,Sugarcreek,149 Dover Rd NW,,44681,https://eastofchicago.m.takeout7.com/restaurant-menu,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15381173939,Carluccis,Kassidy Farrer,,Mt Laurel Township,876 Centerton Road,,8054,https://carlucciswaterfront.com/?y_source=1_OTY5Nzk2MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
15969193134,Victoria's Pizzeria,Sean MacCourtney,(781) 383-2777,Cohasset,790 Chief Justice Cushing Hwy,,2025,https://www.victoriaspizzeria.com/,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
18455799668,Armani Pizza and Pasta,,(281) 676-4441,Katy,6868 S Mason Rd,,77450,armani.pizza,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
16208280171,Mici Italian,Sean MacCourtney,(303) 629-6424,"Suite 400, Frisco",8244 FM 423,,75034,https://www.miciitalian.com/frisco/,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
17589988106,TOPZ Froyo & Deli,Kassidy Farrer,(931) 474-8679,McMinnville,104 West Main Street,,37110,topzfrozenyogurt.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
16871744036,Bountiful Bread,Mckay May,(518) 438-3540,Albany,1475 Western Avenue,,12203,https://www.bountifulbread.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
17734603421,The Lazy Lion,Sean MacCourtney,6034637374,Deerfield,4 North Road,POB 189,3037,https://www.thelazylionrestaurant.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
17901457549,AFFEXTIONATE CUIZINE,,(770) 485-2470,Hiram,159A Main Street,,30141,affextionatecuizine.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
17061495914,9 Miles East Farm Pizza,Mckay May,(518) 223-9872,Saratoga Springs,64 Excelsior Ave,,12866,9mileseast.com,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
17459197240,Pizzeria Mariana,Mckay May,(302) 737-2135,Newark,140 East Cleveland Avenue,,19711,pizzeriamariana.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
9827679327,Moscatos Poplar,Taylor Ford (Deactivated User),,Poplar,"520 S State St, Belvidere, IL 61008",,61008,moscatopizzere.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15966895403,Pasquale's Pizzeria (Dravosburg),Chris Hubbard,(412) 896-6730,Dravosburg,100 Bettis Rd,,15034,https://pasqualespizzeria.com/locations/,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
18385938812,Pizza Fino (Copperfield),Chris Hubbard,(713) 528-4500,Houston,15550 Farm to Market Rd 529,,77095,mypizzafino.com,ChIJsRbWx5N7kFQRinffPblxBsE,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJsRbWx5N7kFQRinffPblxBsE,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE,success
10923417013,Pizza in the Neighbor Hood,,(386) 518-5656,Alachua,14212 NW 154th Ave,,32615,https://www.pizzainthehood.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
17799887953,Cimino’s Ristorante & Pizza (newest),Kemron Searle,(815)239-1629,Pecatonica,119 E 4th St,,61063,http://ciminospizza.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
10735496770,Station 34,,(847) 873-1230,Mt Prospect,34 S Main St,,60056,station34pizzapub.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
18266428259,Wayne Ale House,Kassidy Farrer,,Wayne,611 Ratzer Rd,,7470,waynealehouse.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
18386173764,I Love NY Pizza (Milton),,(770) 442-9699,Alpharetta,980 Birmingham Rd,Suite 200,30004,ilovenypmilton.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
18295567406,Seafood Junction (Algoma),Sean MacCourtney,(662) 838-8100,Pontotoc,101 Front Street,,38863,seafood-junction.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
18385939787,Magpie Bakery,Kassidy Farrer,9735577155,Bloomingdale,2-14 Riverside Square,,7403,magpiebakery.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
16400533309,Colorado Grill,Tyler Beagley,(559) 439-2747,Fresno,46 E Herndon Ave,,93720,https://www.coloradogrillrestaurants.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
9847485250,Uncle Chip's,,(202) 999-4990,Washington,1514 North Capitol Street Northwest,STE 13,20001,unclechips.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
15354689155,Westshore Pizza (South Tampa),Trevor Jensen,+1 813-832-5331,Tampa,4802 W Bay Ct Ave,,33611,https://bobbyvshotchicken.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
18283645817,Aegean Pizza,Kassidy Farrer,(401) 568-2725,Chepachet,1195 Putnam Pike,,2814,aegeanpizzachepachet.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
9827402365,Moscatos Pizza (Belvidere),Kassidy Farrer,(815) 547-9100,Belvidere,"520 S State St, Belvidere, IL 61008",,61008,moscatospizza.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
16821343263,Friedman's,Chris Hubbard,(212) 971-9400,New York,"75 9th Ave, ,",,10011,https://www.friedmansrestaurant.com/location/chelsea-friedmans-restaurant/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
17060071522,Little Italy Pizza & Pasta,Tyler Beagley,(325) 475-4201,Dyess Air Force Base,260 Commissary Rd,,79607,littleitalyexpress.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
10804882873,Milwaukee Street Pizza,Kassidy Farrer,16082019189,Janesville,2616 E Milwaukee St,,53545,https://www.milwaukeestreetpizza.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
10231154709,Baldarotta's Porketta & Sicilian Sausage,Mckay May,(217) 800-5726,Urbana,300 S Broadway Ave,,61801,baldarottas.com,ChIJsRbWx5N7kFQRinffPblxBsE,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJsRbWx5N7kFQRinffPblxBsE,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE,success
17631065381,Renegade Burrito - Westminster,Sean MacCourtney,,Westminster,13648 Orchard Pkwy,,80023,renegadeburrito.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
18064644478,White Maize,,(347) 946-2493,Brooklyn,277 Smith St,,11231,whitemaizebk.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
12506375605,Big Horn Merc Pizza,Mckay May,(307) 672-5534,Big Horn,210 Johnson St,,82833,https://bighornmerc.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
17557985354,CW Pizza,Ben Jones,3146440515,St. Louis,6018 S Grand Blvd,,63111,cwpizza.com,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
16791305500,Zulu Grille,Dallas Williams,8019016492,Lehi,2951 Club House Dr,,84043,https://www.zulugrille.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
16400523331,Brasi's Pizzeria,Sean MacCourtney,16306058512,Lisle,5328 Main St Unit 114,Unit 114,60532,https://www.brasipizzeria.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15708184468,Mimmo's Brick Oven Pizza & Trattoria,Kassidy Farrer,(718) 370-6151,Staten Island,15 Giffords Ln,,10308,https://mimmosbrickoven.com/?utm_campaign=gmb,ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ7y6TbAJnlVQR8AogkjB72B4,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4,success
16821344112,Suram,,,New York,"21 West End Ave, ,",,10023,https://www.suramsushi.com/,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
16688518758,The Chef and I,,(615) 618-2661,Nashville,1922 Adelicia St,,37212,https://www.thechefandinashville.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
16822695008,Wu and Nussbaum,Chris Hubbard,+1 201-472-0037,New York,"2897 Broadway, ,",,10025,https://www.wuandnussbaum.getsauce.com/?utm_source=GMB&utm_medium=Website+Button&utm_id=wuandnussbaum,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
17595847186,CUMBERLAND BISCUIT CO.,Kassidy Farrer,(931) 474-8670,McMinnville,114 W MAIN ST,,37110,cumberlandbiscuitcompany.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
15418077723,"Cuzzo's Pasta, Pizza, Panini, & More",Kassidy Farrer,,Oak Park,330 Madison St,,60302,https://slicelife.com/restaurants/il/oak-park/60302/cuzzo-s-pasta-pizza-more/menu?utm_campaign=order_now_button&utm_medium=referral&utm_source=cuzzosoakpark.comindex.html,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
17913898785,Rosati's Pizza - John Bakas 1 Location,,,Peawaukee,690 Westfield Way Suite C,,53072,https://www.rosatispizza.com/location/pewaukee-wi/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
9972390792,Heirloom Pizza Co.,Dallas Williams,(831) 717-4363,Monterey,700 Cass Street,102,93940,heirloompizzapie.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
17839272612,Esposito's Pizza Bar Restaurant,Chris Hubbard,(954) 916-5667,Davie,2221 South University Drive,,33324,espositospizzaonline.com,ChIJtV3Tmo6xj1QRZVb11GuN9XY,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJtV3Tmo6xj1QRZVb11GuN9XY,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJtV3Tmo6xj1QRZVb11GuN9XY,success
10970973465,Guido's Pizza Pasta,Sean MacCourtney,(818) 701-0366,Santa Clarita,27600 Bouquet Canyon Road,# 130,91350,guidossaugus.com,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
14921662355,Joe's Pizza & Pasta | Edwardsville *,Sean MacCourtney,,Edwardsville,4 Club Centre Ct,,62025,https://ilovejoespizza.com/,ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJg0GCagDVv1QRD4qfTTx581E,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E,success
17176808750,Buzzo Pizza,,(831) 316-7336,Soquel,"2510 S Main St, Soquel, CA 95073",,95073,https://www.buzzopizza.com/,ChIJ2XEWDtjfYVMRxNsWfWNP83s,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJ2XEWDtjfYVMRxNsWfWNP83s,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ2XEWDtjfYVMRxNsWfWNP83s,success
10609275809,howies290.com,Trevor Jensen,(225) 761-4694,Baton Rouge,5201 Nicholson Dr A,,70808,https://www.hungryhowies.com/stores/la/baton-rouge/5201-nicholson-dr-suite,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
19332746835,Punjabi Dhaba Restaurant,Sean MacCourtney,,Cambridge,225 Hampshire Street,,2139,punjabidhaba.co,ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/revenue-gate/ChIJKWlj9jKGwFQRUueKgH6MEg8,https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8,success
